City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
176,Half Moon Bay,US,2020-06-17 22:47:59,37.46,-122.43,84.2,55,1,12.75
177,Borzya,RU,2020-06-17 22:47:59,50.38,116.52,61.81,54,18,4.7
178,Nikolskoye,RU,2020-06-17 22:48:00,59.7,30.79,64.4,82,0,6.71
179,Heze,CN,2020-06-17 22:48:00,35.24,115.44,66.4,89,100,8.03
180,Payo,ID,2020-06-17 22:48:01,-3.75,103.64,71.55,93,68,1.66
181,Torbay,CA,2020-06-17 22:48:02,47.67,-52.73,64.4,36,90,20.8
182,Humaita,BR,2020-06-17 22:48:02,-7.51,-63.02,80.15,73,89,2.39
183,Ilulissat,GL,2020-06-17 22:48:02,69.22,-51.1,39.2,74,60,6.93
184,Dwarka,IN,2020-06-17 22:48:03,22.24,68.97,84.88,82,34,10.31
185,Henties Bay,NA,2020-06-17 22:44:36,-22.12,14.28,70.0,33,0,3.0
186,Sambava,MG,2020-06-17 22:48:04,-14.27,50.17,67.46,77,11,14.45
187,Dabat,ET,2020-06-17 22:48:04,12.98,37.77,58.39,79,93,1.83
188,Labuan,MY,2020-06-17 22:48:05,5.28,115.24,78.8,100,75,2.24
189,Korhogo,CI,2020-06-17 22:48:05,9.45,-5.63,77.5,83,25,7.43
190,Tasiilaq,GL,2020-06-17 22:48:05,65.61,-37.64,37.4,86,100,26.4
191,Coracora,PE,2020-06-17 22:48:06,-15.03,-73.78,52.02,46,0,3.24
192,Aykhal,RU,2020-06-17 22:48:06,66.0,111.5,53.6,54,20,2.24
193,Talara,PE,2020-06-17 22:48:07,-4.58,-81.27,66.33,81,2,13.15
194,Fort Myers Beach,US,2020-06-17 22:48:07,26.45,-81.95,87.01,74,90,13.87
195,Shenandoah,US,2020-06-17 22:48:07,30.4,-91.0,91.0,40,8,1.01
196,Kutum,SD,2020-06-17 22:48:08,14.2,24.67,75.52,53,56,6.71
197,Ucluelet,CA,2020-06-17 22:48:08,48.93,-125.55,63.0,72,75,14.99
198,Am Timan,TD,2020-06-17 22:45:53,11.03,20.28,79.36,63,100,9.42
199,Thompson,CA,2020-06-17 22:48:09,55.74,-97.86,42.8,93,90,14.99
200,Arari,BR,2020-06-17 22:48:11,-3.45,-44.78,77.11,75,28,4.59
201,Namatanai,PG,2020-06-17 22:48:11,-3.67,152.43,82.31,76,69,9.35
